epoch,char_0_accuracy,char_0_loss,char_1_accuracy,char_1_loss,char_2_accuracy,char_2_loss,char_3_accuracy,char_3_loss,char_4_accuracy,char_4_loss,char_5_accuracy,char_5_loss,loss,val_char_0_accuracy,val_char_0_loss,val_char_1_accuracy,val_char_1_loss,val_char_2_accuracy,val_char_2_loss,val_char_3_accuracy,val_char_3_loss,val_char_4_accuracy,val_char_4_loss,val_char_5_accuracy,val_char_5_loss,val_loss
0,0.0,0.0,0.0,0.0,0.025806451216340065,0.0,0.019354838877916336,0.0,0.05161290243268013,0.0,0.04516129195690155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750000238418579,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.019354838877916336,0.0,0.032258063554763794,0.0,0.06451612710952759,0.0,0.012903225608170033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949999988079071,0.0,0.0,0.0,0.0
2,0.006451612804085016,0.0,0.0,0.0,0.05806451663374901,0.0,0.0,0.0,0.09677419066429138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
